transaction_id,anomaly_type,severity_score,confidence_score,review_status
ef0736c6-b09c-4b88-9e78-c74f8ad046aa,Weekend Transaction,30,0.95,Open
c9978d90-022f-4f90-8f5f-92e61f028c12,Weekend Transaction,30,0.95,Open
1ccb71e8-5282-4eaa-b754-3bc05779b478,Weekend Transaction,30,0.95,Open
c86afe73-ebad-44a7-a323-061188196b39,Weekend Transaction,30,0.95,Open
b04a6c94-6caa-4b0f-ad32-f38d7c92eaf4,Weekend Transaction,30,0.95,Open
2c478106-927d-427a-9928-d916c6397d30,Weekend Transaction,30,0.95,Open
2902d7f4-3c41-4205-bb8c-418c74312ddc,Weekend Transaction,30,0.95,Open
61e59202-ebf2-4f1a-8643-88d5ec1cce17,Weekend Transaction,30,0.95,Open
91d56093-a289-4f27-9c03-8a47a91c3c9a,Weekend Transaction,30,0.95,Open
097aa9ce-b059-4cda-8d5c-a2909ce0b0ad,Weekend Transaction,30,0.95,Open
be6d6a5c-bd3c-4588-95ba-708ed53392bd,Weekend Transaction,30,0.95,Open
d87b1466-a972-4adb-bcb3-3bc332ed1b9b,Weekend Transaction,30,0.95,Open
06fc6668-5873-496e-bf09-56298c60a1a4,Weekend Transaction,30,0.95,Open
56a72282-dcc9-499b-ba47-f4154662fb61,Weekend Transaction,30,0.95,Open
d8783422-6e7d-4d4c-9207-2ce5431d00d1,Weekend Transaction,30,0.95,Open
1677f79e-a768-4e62-957c-a87a4e812c23,Weekend Transaction,30,0.95,Open
314f57d4-3816-4ff0-ac7f-ecdf2e1d6297,Weekend Transaction,30,0.95,Open
8739eb7a-5004-4c1b-bd71-4ec82d131a8e,Weekend Transaction,30,0.95,Open
7e4d2be3-5f1b-4ce2-bd5b-cfb4119055cc,Weekend Transaction,30,0.95,Open
28205c32-e346-42c6-ac3c-903821f1559b,Weekend Transaction,30,0.95,Open
a82f6bcf-39c8-4647-8938-7ad5b446ddb1,Weekend Transaction,30,0.95,Open
83838f3e-42b7-4630-861c-05f1df50fa17,Weekend Transaction,30,0.95,Open
d0dba5ad-b625-4a9e-a93c-3599597f729f,Weekend Transaction,30,0.95,Open
609c2e84-c79f-4574-85b3-b80173d1d3ad,Weekend Transaction,30,0.95,Open
c00e5bf0-c65f-4eb9-b94c-666fb55fe14e,Weekend Transaction,30,0.95,Open
5bf49051-314d-4f7f-ae60-b19db7e8305c,Weekend Transaction,30,0.95,Open
8896c666-8dd1-4406-a046-b03e9cafcc16,Weekend Transaction,30,0.95,Open
f70867c4-21f5-4826-a244-8c444a1d2fe4,Weekend Transaction,30,0.95,Open
c9e265b0-295a-4dbf-af3f-e3666a008292,Weekend Transaction,30,0.95,Open
c71a64c0-2822-4e99-b7fb-d2b18f366c75,Weekend Transaction,30,0.95,Open
b9b3170c-b7b5-483a-8aba-04d0b3d5c9b1,Weekend Transaction,30,0.95,Open
7060c5b7-4710-4fc8-81ef-cce0aa0438a2,Weekend Transaction,30,0.95,Open
d58ad676-bd36-4e47-b349-416d31ab4adf,Weekend Transaction,30,0.95,Open
34dade00-0dd0-4de5-bf33-b5d5d7ab6fb9,Weekend Transaction,30,0.95,Open
8c375403-7212-457e-9eef-3ef4240aff8c,Weekend Transaction,30,0.95,Open
5726a8cf-dc6b-492a-be16-15575ca5d14c,Weekend Transaction,30,0.95,Open
74ebce77-7231-4362-a43e-1341416e90c4,Weekend Transaction,30,0.95,Open
ccae78ce-c635-4888-bcfe-eaf522c0d2a3,Weekend Transaction,30,0.95,Open
4be9dba8-d192-42b9-89f0-119e7a42999d,Weekend Transaction,30,0.95,Open
fa87577e-1422-4d3e-820f-00d53ae014d6,Weekend Transaction,30,0.95,Open
d7ae6185-2551-4b12-a4f0-6f6efab3e91a,Weekend Transaction,30,0.95,Open
f8f7b1f3-616f-4801-9234-f67de0f7efe0,Weekend Transaction,30,0.95,Open
89a37bed-eb9a-49d0-9329-938d4e809d5d,Weekend Transaction,30,0.95,Open
cfd26fc6-389c-4de3-a4d1-1e5ae55feca5,Weekend Transaction,30,0.95,Open
6774ea29-59a2-4817-81e7-27f9c599dcb6,Weekend Transaction,30,0.95,Open
e7dcfe7d-08b4-45f9-830f-b73576e706f4,Weekend Transaction,30,0.95,Open
a1fa6d32-6472-4453-b2b7-4e44ab3fe7ba,Weekend Transaction,30,0.95,Open
9ede4fb0-b0b6-42cb-af14-00ee36ff4c2f,Weekend Transaction,30,0.95,Open
172e8940-7da2-45d2-a821-f98325ddae23,Weekend Transaction,30,0.95,Open
be195237-fd36-4738-a396-c352cfd6be15,Weekend Transaction,30,0.95,Open
49bbb660-db11-46bd-860e-a48068bee962,Weekend Transaction,30,0.95,Open
ebab8466-e77a-4e79-b2f8-221e02edb155,Weekend Transaction,30,0.95,Open
89f7f793-37a2-41d7-8b28-dd09f4dbe2bf,Weekend Transaction,30,0.95,Open
d0b7beed-16b1-4d19-8a94-b6eccdf73a9d,Weekend Transaction,30,0.95,Open
8a8bdf2c-f2bb-4072-932f-95df6ccfab3e,Weekend Transaction,30,0.95,Open
c8691aea-32c6-4e1f-82b2-983d45500141,Weekend Transaction,30,0.95,Open
3407eddd-e4ad-491d-85d6-4bb232986896,Weekend Transaction,30,0.95,Open
d6f351c3-873a-4ce0-a98c-6399b8ea8c53,Weekend Transaction,30,0.95,Open
944756a1-d922-405d-a6a5-09dad47aa858,Weekend Transaction,30,0.95,Open
f1e3303b-52cf-497f-935e-281446248991,Weekend Transaction,30,0.95,Open
85c06c6e-6c07-4b3e-a086-0eeb997a6d3e,Weekend Transaction,30,0.95,Open
fd196fd1-5742-4781-a295-385816c8b92d,Weekend Transaction,30,0.95,Open
555ecce9-f206-4c78-bdc3-cce3294a96f2,Weekend Transaction,30,0.95,Open
de527395-0b9f-4359-9be4-bf977d880741,Weekend Transaction,30,0.95,Open
f9d8478e-af9c-48ac-adfe-6e2d7373c0a7,Weekend Transaction,30,0.95,Open
2f4f847d-a488-4f6c-a451-f4d43b8f4e61,Weekend Transaction,30,0.95,Open
3ab86dc0-790d-492e-9df5-24a2c0da63ee,Weekend Transaction,30,0.95,Open
19e79125-8c68-447c-bbed-ec8787aa1013,Weekend Transaction,30,0.95,Open
03d0f2e8-3590-4520-8636-2c0990996b50,Weekend Transaction,30,0.95,Open
83eb75c6-e018-4f13-8364-8d9c2013c6b8,Weekend Transaction,30,0.95,Open
2daf67a1-9058-4799-9ace-4f5f6d7ffe6a,Weekend Transaction,30,0.95,Open
71d8277d-49e5-4847-afa4-5de8cc9b30dc,Weekend Transaction,30,0.95,Open
c0be4d6d-d90f-4d82-a16e-aeac940d2b2f,Weekend Transaction,30,0.95,Open
d596cf58-154a-4626-bfd0-cfca22b83eb3,Weekend Transaction,30,0.95,Open
513fb8ba-7aac-454f-92b1-cc6b6ec18e75,Weekend Transaction,30,0.95,Open
913ddf4f-8f55-4651-a87b-25191b175825,Weekend Transaction,30,0.95,Open
67847de7-439f-4de4-8f44-a243eb91ea14,Weekend Transaction,30,0.95,Open
59289087-c4da-496c-b6c3-63e4a14aa935,Weekend Transaction,30,0.95,Open
ac9493f5-0597-4b5d-a8d1-07ed9a5ed071,Weekend Transaction,30,0.95,Open
6f51f577-583d-453b-a381-ee144acab2a4,Weekend Transaction,30,0.95,Open
3091d69c-ae78-47c4-9728-36ae843f3a48,Weekend Transaction,30,0.95,Open
f017a076-1a33-486f-a3f9-5949721878b4,Weekend Transaction,30,0.95,Open
45e36bc0-a6ed-4da8-a627-722e8c8f651e,Weekend Transaction,30,0.95,Open
ae2a96de-1a56-49e6-b214-3f782988814b,Weekend Transaction,30,0.95,Open
7461a00b-dc3e-4765-8438-b30b8fc431d1,Weekend Transaction,30,0.95,Open
0d090e82-3c48-4960-a22d-7f9d9538b4de,Weekend Transaction,30,0.95,Open
2ea44662-bbc0-4c9b-86d7-cebd3b2fdc4d,Weekend Transaction,30,0.95,Open
740416a1-ca63-4560-8a05-06da1967603a,Weekend Transaction,30,0.95,Open
62541bf7-11af-431d-afd3-8a95d7b01a6f,Weekend Transaction,30,0.95,Open
a42d78cf-9b16-438e-9e40-0b71cab15d28,Weekend Transaction,30,0.95,Open
96243aa8-a52e-4de5-a096-45147e223f79,Weekend Transaction,30,0.95,Open
2800eced-2f22-4def-937a-a041ed969571,Weekend Transaction,30,0.95,Open
eea4011c-63dd-4f76-8d7b-d9d7f374c9e0,Weekend Transaction,30,0.95,Open
4f015703-66e5-4cda-8a81-03c361286a15,Weekend Transaction,30,0.95,Open
164ea756-d436-4f9c-b230-f6be997dcb25,Weekend Transaction,30,0.95,Open
3d8d3a16-6fa7-4707-8178-20e3e25f6fca,Weekend Transaction,30,0.95,Open
2f5ef10b-7168-4580-8d4e-d74b0ecd3c86,Weekend Transaction,30,0.95,Open
58ef33d5-baf8-4abf-9f81-a9206acbf4d8,Weekend Transaction,30,0.95,Open
3515d6a5-7b9b-4de5-914a-6afa8ac85767,Weekend Transaction,30,0.95,Open
dc7c8336-1dbc-4ce7-8335-46c5a4251dc1,Weekend Transaction,30,0.95,Open
845a0a17-84b1-4170-8c63-f858ea245a3e,Weekend Transaction,30,0.95,Open
6ae17966-01f2-42ab-a23a-66c91ac88689,Weekend Transaction,30,0.95,Open
c0de2508-1a57-42a2-b195-12989fb6258a,Weekend Transaction,30,0.95,Open
bed6323c-0e84-46e8-8b88-b45c04e4fc52,Weekend Transaction,30,0.95,Open
a9b95cbf-8d56-4fb9-b8ba-229ba961a96c,Weekend Transaction,30,0.95,Open
51cab539-563f-4f19-9c32-5cac03f3141f,Weekend Transaction,30,0.95,Open
3a0abf95-7c1f-4be5-baba-1bac1597fc72,Weekend Transaction,30,0.95,Open
f1800ed8-4fd1-4076-af71-664e07aab204,Weekend Transaction,30,0.95,Open
73b14439-d806-4cec-968c-573675ed900d,Weekend Transaction,30,0.95,Open
4c5bada0-2c6f-4b80-949c-ad3c17fad9b1,Weekend Transaction,30,0.95,Open
1497715e-5d7b-4ff4-aeb0-840562d8cc81,Weekend Transaction,30,0.95,Open
e082d7e7-796e-448f-ae44-ac13eecfb1d4,Weekend Transaction,30,0.95,Open
3c65b132-55a0-47b2-a90c-b749bc44e3b6,Weekend Transaction,30,0.95,Open
38f36536-5d1d-45ad-9645-82303c8e5e6b,Weekend Transaction,30,0.95,Open
d58b163c-34f5-4c60-8f1b-15d31d27e792,Weekend Transaction,30,0.95,Open
b7036bb8-5cc9-4182-957c-ad120aeb27d1,Weekend Transaction,30,0.95,Open
a63b67f4-6369-4565-920c-4cd6f3b3d386,Weekend Transaction,30,0.95,Open
933dba41-1e7e-4b42-a786-cf10cd8bd95b,Weekend Transaction,30,0.95,Open
77df8b89-141f-4d3a-9283-ecef4dd28158,Weekend Transaction,30,0.95,Open
579dde2a-fbf3-443a-9145-29554ef89181,Weekend Transaction,30,0.95,Open
c525b2c5-539e-42a3-a577-378574a0fa87,Weekend Transaction,30,0.95,Open
ad7eff16-485b-4a9b-bb5b-135d4ac298eb,Weekend Transaction,30,0.95,Open
967e1f08-603b-46b8-80de-8af251b07777,Weekend Transaction,30,0.95,Open
0a25ece4-cf75-4282-a8ec-a5c8a5f78f13,Weekend Transaction,30,0.95,Open
e58465c5-ed2d-4aa0-8d03-01e6bf1ca96d,Weekend Transaction,30,0.95,Open
d82b5080-e4f9-4354-87d4-cb08f791fe20,Weekend Transaction,30,0.95,Open
25f9950c-922e-40cc-87b7-e7206a9d866d,Weekend Transaction,30,0.95,Open
a9482ad8-b8fa-4790-bf78-b2ab77fbc727,Weekend Transaction,30,0.95,Open
dd9a57c4-b86f-49e3-a14d-c0d53f865945,Weekend Transaction,30,0.95,Open
ad6e5939-b899-4d14-b72a-329a817537d7,Weekend Transaction,30,0.95,Open
f838fac7-b7a1-462c-a1c2-26a5fbe23208,Weekend Transaction,30,0.95,Open
dfb22fad-307e-4e73-b14f-3a0db3760de4,Weekend Transaction,30,0.95,Open
8b4cad95-5d8b-4bd0-87fe-941c7a2e132a,Weekend Transaction,30,0.95,Open
86ca387a-54dc-4c8c-b745-1e046042ad37,Weekend Transaction,30,0.95,Open
206a2b81-4d7c-4eda-9176-430732266637,Weekend Transaction,30,0.95,Open
cd57fc81-2dd2-4423-9c4f-1af4d3f57b6c,Weekend Transaction,30,0.95,Open
a355a300-665e-4243-a058-100ed5bc2dab,Weekend Transaction,30,0.95,Open
1e327fb4-0e6c-476d-bae5-654226f9ec32,Weekend Transaction,30,0.95,Open
c26d55f8-7af2-4836-ad79-bb4bb9d46abf,Weekend Transaction,30,0.95,Open
3bf89e43-c526-4d1f-a43d-626eb09aac85,Weekend Transaction,30,0.95,Open
aa94959e-d14a-4e09-ae70-eb5bfcffec24,Weekend Transaction,30,0.95,Open
bfb666b1-15ae-4eea-a1e7-cca18ebce7ab,Weekend Transaction,30,0.95,Open
ff4dd4bb-eb3d-483c-9e01-caf85b0fb20e,Weekend Transaction,30,0.95,Open
af8b73b8-0032-4f9d-8e2b-eaf961523fc5,Weekend Transaction,30,0.95,Open
5aa7422a-9f00-42c4-b122-42c83e3cf2ed,Weekend Transaction,30,0.95,Open
eeda46b8-1db7-4d78-a45b-c16f01d268e1,Weekend Transaction,30,0.95,Open
c54025fa-1fe5-4bcd-9262-0c944862fa7b,Weekend Transaction,30,0.95,Open
d99044fa-055b-43a4-9c5b-9248b6f6bbe7,Weekend Transaction,30,0.95,Open
a246fb42-bfdb-4c35-b57a-10acd97dd128,Weekend Transaction,30,0.95,Open
eece3bc5-ce10-42f6-8697-ab9f44facdba,Weekend Transaction,30,0.95,Open
75d0120c-e322-4130-8f00-ac87a58d765b,Weekend Transaction,30,0.95,Open
13bbc70b-415a-4b81-b064-c673c852765a,Weekend Transaction,30,0.95,Open
a2feb443-c4f1-4870-87f3-7cff005dc923,Weekend Transaction,30,0.95,Open
71dba338-3c78-47d6-b395-13e1b3f09ce4,Weekend Transaction,30,0.95,Open
f8b5e4d8-22bf-4cfb-a70d-74688b58f7c6,Weekend Transaction,30,0.95,Open
30f18ff2-7f0a-4a12-aa33-00367460842f,Weekend Transaction,30,0.95,Open
55917a6b-055c-4345-86fd-d8fc16c4e1ab,Weekend Transaction,30,0.95,Open
54576bd4-ae55-47d7-8b08-7b6ec61250b8,Weekend Transaction,30,0.95,Open
bdc7e3f5-fd37-4664-ad52-85e762eb2e22,Weekend Transaction,30,0.95,Open
1e6a22db-aaef-44b2-ae6b-d301f95f8092,Weekend Transaction,30,0.95,Open
d7c6a4a9-1b3a-40c3-b2f4-bd9c532623a9,Weekend Transaction,30,0.95,Open
7487a7ee-243a-46c9-aa55-11f58443ed85,Weekend Transaction,30,0.95,Open
893aa69c-be16-41d2-b489-420d7666e4e2,Weekend Transaction,30,0.95,Open
9ae9128e-7187-4055-9437-7676cdd62352,Weekend Transaction,30,0.95,Open
a5d35be6-fff6-409d-93d0-997ebbf6817a,Weekend Transaction,30,0.95,Open
6e4b20ee-42ba-4b38-b6e1-efd7e0e2f98e,Weekend Transaction,30,0.95,Open
1d0dabe8-473a-487d-8d53-3abc3671b471,Weekend Transaction,30,0.95,Open
0fd38114-2938-4ff6-ba72-e50210ee9270,Weekend Transaction,30,0.95,Open
4dc75cfc-fc9d-47ce-8d50-89722b0e4bd5,Weekend Transaction,30,0.95,Open
c4dd9a3f-3cdb-4ee7-93d0-37ba7c399f8b,Weekend Transaction,30,0.95,Open
16acad9a-91b3-4527-924c-98d18f4f99c4,Weekend Transaction,30,0.95,Open
f89a1149-ba45-4750-b7f8-9170da102256,Weekend Transaction,30,0.95,Open
93613b82-e354-4f9e-b22b-a31928dd2e4e,Weekend Transaction,30,0.95,Open
71230af7-2f45-4752-ac51-e8c3a35138c8,Weekend Transaction,30,0.95,Open
84003524-def4-4355-8c28-6871308eba57,Weekend Transaction,30,0.95,Open
39749e9b-5699-496f-a18d-06e03c64c4e8,Weekend Transaction,30,0.95,Open
d4a3ec90-04a1-4357-a413-a3d31d2801db,Weekend Transaction,30,0.95,Open
765f23db-21a2-4556-91d9-5bf1d6493053,Weekend Transaction,30,0.95,Open
2a72fa04-d8ca-44ab-8e96-a4578efde0d7,Weekend Transaction,30,0.95,Open
f6fb464d-b4fb-4430-9864-3b93ebff14aa,Weekend Transaction,30,0.95,Open
284ddddb-af89-4a0d-8656-8f09b6391dc3,Weekend Transaction,30,0.95,Open
7ea8da87-1361-4100-8982-e066313673e9,Weekend Transaction,30,0.95,Open
a0aae82a-49d4-4a29-9cc9-8723531fcb6f,Weekend Transaction,30,0.95,Open
daf62550-fb1b-4471-9090-9318bb19c50c,Weekend Transaction,30,0.95,Open
8b0d8de6-b96e-4282-9b6a-436a5dc945c4,Weekend Transaction,30,0.95,Open
30f122bc-9e8b-4ca7-85c3-05c55fa9db8b,Weekend Transaction,30,0.95,Open
e0c6bdee-e757-4fa7-ac5d-f71c668fa4c5,Weekend Transaction,30,0.95,Open
86705057-1315-43c7-9a2a-4c0f2fa9d3aa,Weekend Transaction,30,0.95,Open
172ecd19-1fdc-408f-a5ba-416116fee119,Weekend Transaction,30,0.95,Open
d4a649ac-37fe-4aa3-bccd-9ea539e221d0,Weekend Transaction,30,0.95,Open
005af544-943e-416b-bc45-acc2b5e46e2e,Weekend Transaction,30,0.95,Open
78d214b1-95b0-45e5-909e-3df416b731bb,Weekend Transaction,30,0.95,Open
0a28a469-251d-4589-a7c7-4520c178ac9d,Weekend Transaction,30,0.95,Open
9680e04b-fa49-4e48-b5a2-3ffc10bdee52,Weekend Transaction,30,0.95,Open
4e3da4ea-da83-4d1b-96f7-2c23348b665e,Weekend Transaction,30,0.95,Open
9f77a48c-2e65-4de0-8014-ff1a0850103b,Weekend Transaction,30,0.95,Open
bc316aa4-516b-49d4-be3e-45ac0143d547,Weekend Transaction,30,0.95,Open
037ef1a1-76ef-444d-8fa6-1c1b99aaf877,Weekend Transaction,30,0.95,Open
6bb8db35-dce7-4f34-a8c4-90aadd44e351,Weekend Transaction,30,0.95,Open
c45766c4-3f7a-4f74-abc6-acb0b7faf42a,Weekend Transaction,30,0.95,Open
74aba11d-ebc5-4ddc-b036-8d629aa0817d,Weekend Transaction,30,0.95,Open
77ce6df8-ea9f-47d2-ab92-49fd8affeab1,Weekend Transaction,30,0.95,Open
4d6966d7-6219-42b2-a23b-cb4dd61c9760,Weekend Transaction,30,0.95,Open
d176a5bc-61f7-4c43-855e-d3b31c7d3d09,Weekend Transaction,30,0.95,Open
31a22e6d-8b7c-4506-af82-b709ad6c6273,Weekend Transaction,30,0.95,Open
2e2fbc14-33df-4e74-a0f2-62d9e937f910,Weekend Transaction,30,0.95,Open
c847d8e1-8e0e-4ea2-9853-fce0fe57201d,Weekend Transaction,30,0.95,Open
1fca59bf-4bb4-4230-8f40-d4375063e84e,Weekend Transaction,30,0.95,Open
f0794821-68ea-4c8b-872f-e98554c5c368,Weekend Transaction,30,0.95,Open
68d87151-6852-4b89-a3bc-b09def2916e1,Weekend Transaction,30,0.95,Open
b9f2297b-c7d9-4660-a47f-66606993a61a,Weekend Transaction,30,0.95,Open
dbacce13-1240-4dce-bc8c-0f6521ef0b04,Weekend Transaction,30,0.95,Open
73885210-92b0-413d-b9b4-76ddf1908235,Weekend Transaction,30,0.95,Open
cf72e799-f9c9-40ec-8888-0c7cf1bf9204,Weekend Transaction,30,0.95,Open
cf742813-a1a7-4895-9f41-c52afcb68cb4,Weekend Transaction,30,0.95,Open
1f80ee8b-6b78-45bb-afa3-2b2ed00ef29d,Weekend Transaction,30,0.95,Open
6c7f1e64-d125-4cbd-9112-7a9af6831c9e,Weekend Transaction,30,0.95,Open
b777ad46-9580-4419-a815-2d285d2bb43c,Weekend Transaction,30,0.95,Open
db5b80b1-d9a0-470e-a3a6-860b45273deb,Weekend Transaction,30,0.95,Open
fbef331d-e04b-45d7-a3f2-f648dcd754bc,Weekend Transaction,30,0.95,Open
cca47d56-f7b9-4d8e-8275-c3662167585b,Weekend Transaction,30,0.95,Open
230de98f-cb92-4875-aa5d-f8732c75f9b3,Weekend Transaction,30,0.95,Open
45a70f6b-9e87-4ee6-82a4-985c3f953ed3,Weekend Transaction,30,0.95,Open
b6404bdc-f216-4ee5-a3b1-8557a4cb541a,Weekend Transaction,30,0.95,Open
f666de5d-2e90-4675-95aa-7f522fe13257,Weekend Transaction,30,0.95,Open
49c49a17-5936-499d-b53b-ac018077b89d,Weekend Transaction,30,0.95,Open
cd9bdf97-e7bb-4c16-aaa9-b4b0c5efa684,Weekend Transaction,30,0.95,Open
516456db-60e1-4be3-8484-4c32dbb44be9,Weekend Transaction,30,0.95,Open
1dc1d55e-f593-4c1d-9e5d-4d375bc9ceef,Weekend Transaction,30,0.95,Open
8f4b04f6-58fe-468d-8ea4-52ef0c2f876c,Weekend Transaction,30,0.95,Open
28a95a4e-f826-412c-95a3-579a76f7ce80,Weekend Transaction,30,0.95,Open
6cde0e39-de91-4daa-aa93-f8142a149528,Weekend Transaction,30,0.95,Open
b397e6fc-79f9-4b2b-b1a2-4dceca714343,Weekend Transaction,30,0.95,Open
394a0488-7e87-4f1e-82cc-cf71a76fde61,Weekend Transaction,30,0.95,Open
9dbe023e-4933-4d6f-bdd7-a5c4f471c258,Weekend Transaction,30,0.95,Open
f6cc3594-21d5-4aed-93a2-eda678926fa9,Weekend Transaction,30,0.95,Open
834fcea8-6e7d-45b8-84e4-8e72632cdd73,Weekend Transaction,30,0.95,Open
6b651388-3070-4ab3-8c82-8532c4d1acbc,Weekend Transaction,30,0.95,Open
cabad9ed-8e02-4f75-8fd0-d98d8195aa9a,Weekend Transaction,30,0.95,Open
48ee626b-1805-402a-9577-2855f0e9c0ae,Weekend Transaction,30,0.95,Open
884711cb-45f1-4bf5-bc4a-bb4673a9c767,Weekend Transaction,30,0.95,Open
18be5837-0b58-4a23-b547-c64467b0a33f,Weekend Transaction,30,0.95,Open
5e66fcd5-187e-415e-af5a-a95c51f01906,Weekend Transaction,30,0.95,Open
32d91d12-8028-491d-b95e-281f2e9e0783,Weekend Transaction,30,0.95,Open
7c0fcb76-66db-4ab9-8c04-39b5b4038597,Weekend Transaction,30,0.95,Open
9ead6b52-4567-4eff-a151-bf3edfbd01f0,Weekend Transaction,30,0.95,Open
7d2d6498-791e-4cd2-8422-6e8d8964bd01,Weekend Transaction,30,0.95,Open
802a5aa9-12f8-4346-af83-b5cd4014dce1,Weekend Transaction,30,0.95,Open
86e463b4-2edb-46b4-8d4f-e8b0036a221e,Weekend Transaction,30,0.95,Open
77ca669b-1969-459c-ac9d-7f06c9f996f0,Weekend Transaction,30,0.95,Open
dfc17c55-de42-471a-9a8e-97cff13b694a,Weekend Transaction,30,0.95,Open
c6d3755a-f69c-4a14-aca8-3c35ccb8b423,Weekend Transaction,30,0.95,Open
4db112fa-0576-45a5-8f2a-558c2a71a233,Weekend Transaction,30,0.95,Open
1a3f3c9e-c39f-42a1-b908-d0167c28cd55,Weekend Transaction,30,0.95,Open
419ec2c6-0b46-44fb-ac3e-1bf0a1ee4d78,Weekend Transaction,30,0.95,Open
fce1f9f8-e30a-430e-8e29-f4e99bf4eef7,Weekend Transaction,30,0.95,Open
96ebbb96-884c-48b0-8636-82df44c7f701,Weekend Transaction,30,0.95,Open
527e104d-17fd-473c-b5d1-afeda9306f19,Weekend Transaction,30,0.95,Open
7657a1ae-708b-4485-832b-89810fb5d55e,Weekend Transaction,30,0.95,Open
98b0b99b-d579-44a4-bacf-b74e71fb1bf8,Weekend Transaction,30,0.95,Open
76586cf9-f7fa-4886-a92e-546bd226c7e1,Weekend Transaction,30,0.95,Open
521d0add-1b19-475d-9811-e73e8c1f8ca7,Weekend Transaction,30,0.95,Open
b252f781-9975-4da9-b202-505d809112ca,Weekend Transaction,30,0.95,Open
9b6aab65-c4a9-4585-88c6-58d4ce459062,Weekend Transaction,30,0.95,Open
053c772a-e905-4fa3-aadb-dda47b686919,Weekend Transaction,30,0.95,Open
35b26162-fb59-401b-9ca5-c60b9184dd21,Weekend Transaction,30,0.95,Open
16a248a1-5d6f-4534-bd63-f0a029212a20,Weekend Transaction,30,0.95,Open
d0554462-29a1-4e96-9f4a-2c5a16846580,Weekend Transaction,30,0.95,Open
e7669473-6a77-439d-806d-8c7254f4fff9,Weekend Transaction,30,0.95,Open
414c2899-cb93-48c3-aba4-1a5b1803dca7,Weekend Transaction,30,0.95,Open
c30b6f69-139f-4ba7-abe0-08e2e6f87258,Weekend Transaction,30,0.95,Open
77f1cbcc-c94f-48da-9a91-0d3539181a95,Weekend Transaction,30,0.95,Open
71161a82-bc23-4ecf-8e40-293f756858b0,Weekend Transaction,30,0.95,Open
0e246d69-d157-4fad-bb3a-af150d5313ce,Weekend Transaction,30,0.95,Open
8e185e06-4f2e-4d66-b5ec-59d829b56081,Weekend Transaction,30,0.95,Open
1bf60016-9364-4717-b885-8c17fdbaf593,Weekend Transaction,30,0.95,Open
255edd05-28e4-4a48-be97-a8daa9dd8dcb,Weekend Transaction,30,0.95,Open
c17ebc7d-1441-4575-91e6-238f61be31c1,Weekend Transaction,30,0.95,Open
6aaa4e69-03ee-4ee8-9d1a-8b9c7b5583a8,Weekend Transaction,30,0.95,Open
8a16b9b3-2d22-4c0d-86c7-870eb7dcc09d,Weekend Transaction,30,0.95,Open
045a3a18-3623-495b-94ee-4c6ad1057942,Weekend Transaction,30,0.95,Open
be097861-8dc6-4e8a-8411-da347bf7c713,Weekend Transaction,30,0.95,Open
7265f600-ee3a-4bbf-b941-7252f54254ce,Weekend Transaction,30,0.95,Open
e17fc165-3285-4cb6-9bcd-db6b3e5bedd1,Weekend Transaction,30,0.95,Open
3f50fb32-b077-4012-a99f-af8107497594,Weekend Transaction,30,0.95,Open
733336f2-d539-4b7b-861a-4c7e884b2611,Weekend Transaction,30,0.95,Open
6dcb0b47-f6bc-430e-9de0-a0e21a829673,Weekend Transaction,30,0.95,Open
e3a275b5-be2b-4a45-8703-0bc03c19b131,Weekend Transaction,30,0.95,Open
0e1630ad-bcc2-41df-a0aa-67fb1b41763c,Weekend Transaction,30,0.95,Open
b230fefe-c6a2-4189-b0ba-0ca907a9f16a,Weekend Transaction,30,0.95,Open
68d943e3-b5e6-409d-9689-f7494f78c1c5,Weekend Transaction,30,0.95,Open
fc574309-0121-4678-869f-1c442a241def,Weekend Transaction,30,0.95,Open
833d06f8-689c-4938-a28e-837622c0010c,Weekend Transaction,30,0.95,Open
4a650009-2939-4d3d-9000-9666ad6cfbb2,Weekend Transaction,30,0.95,Open
ba5eac35-e54e-4130-bfcb-8a629165d3b2,Weekend Transaction,30,0.95,Open
43a92625-7a31-4433-b39a-0c35542bd2f5,Weekend Transaction,30,0.95,Open
fc8af6c0-d7ec-4d5a-a218-c46ab0371819,Weekend Transaction,30,0.95,Open
467e6b56-0eed-46f1-bca0-9d3404dcf4bc,Weekend Transaction,30,0.95,Open
d7b0c643-3ec9-4be8-865a-2499c13c159c,Weekend Transaction,30,0.95,Open
fbfe7c6d-e991-4d96-8db5-61ee892450dd,Weekend Transaction,30,0.95,Open
6b45d761-aeb7-4303-8398-d77bd3915e8f,Weekend Transaction,30,0.95,Open
ca7ea506-3464-4f57-8763-fd34c3f69232,Weekend Transaction,30,0.95,Open
043ad320-8a36-4937-8ca0-cae12ec029f6,Weekend Transaction,30,0.95,Open
65387b4f-f9f1-4e2b-a625-59b738aebdc0,Weekend Transaction,30,0.95,Open
b9b28f54-53bd-455c-a9ae-17b356f9f8e8,Weekend Transaction,30,0.95,Open
e39db7f0-f9e4-4e2e-9c9a-cee0cc79c1e5,Weekend Transaction,30,0.95,Open
b498aa8d-8ecd-44ef-a1d2-471c1707ba02,Weekend Transaction,30,0.95,Open
02945a2b-1a35-4356-bccc-49f96225f460,Weekend Transaction,30,0.95,Open
b166d66a-7809-4970-b748-db11cb47433f,Weekend Transaction,30,0.95,Open
